transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
4151,1023,2046,7707.42,2023-01-01 01:09:10,1,Visa,City-35,Travel,18,Purchase at Merchant-2046
4152,1098,2017,7736.73,2023-01-01 01:09:11,0,Discover,City-9,Groceries,53,Purchase at Merchant-2017
4153,1061,2090,364.86,2023-01-01 01:09:12,1,MasterCard,City-37,Travel,29,Purchase at Merchant-2090
4154,1099,2087,3329.58,2023-01-01 01:09:13,1,MasterCard,City-42,Travel,30,Purchase at Merchant-2087
4155,1010,2013,1545.75,2023-01-01 01:09:14,1,Visa,City-38,Restaurant,23,Purchase at Merchant-2013
4156,1003,2043,7749.09,2023-01-01 01:09:15,0,Discover,City-47,Retail,61,Purchase at Merchant-2043
4157,1076,2053,6643.24,2023-01-01 01:09:16,1,Visa,City-17,Gas Station,55,Purchase at Merchant-2053
4158,1009,2095,4038.78,2023-01-01 01:09:17,0,Discover,City-22,Gas Station,68,Purchase at Merchant-2095
4159,1002,2065,6849.18,2023-01-01 01:09:18,0,Discover,City-50,Gas Station,42,Purchase at Merchant-2065
4160,1034,2013,696.52,2023-01-01 01:09:19,0,American Express,City-36,Online Shopping,25,Purchase at Merchant-2013
4161,1028,2065,8925.09,2023-01-01 01:09:20,1,Discover,City-45,Travel,48,Purchase at Merchant-2065
4162,1006,2100,2141.22,2023-01-01 01:09:21,0,MasterCard,City-3,Travel,59,Purchase at Merchant-2100
4163,1008,2020,8817.67,2023-01-01 01:09:22,0,Discover,City-12,Groceries,27,Purchase at Merchant-2020
4164,1051,2004,7908.77,2023-01-01 01:09:23,0,MasterCard,City-33,Retail,40,Purchase at Merchant-2004
4165,1065,2076,3605.83,2023-01-01 01:09:24,0,Discover,City-20,Retail,50,Purchase at Merchant-2076
4166,1037,2049,2567.78,2023-01-01 01:09:25,0,Discover,City-23,Retail,52,Purchase at Merchant-2049
4167,1081,2062,7641.77,2023-01-01 01:09:26,1,MasterCard,City-30,Restaurant,26,Purchase at Merchant-2062
4168,1092,2076,8240.33,2023-01-01 01:09:27,1,Visa,City-8,Groceries,61,Purchase at Merchant-2076
4169,1065,2005,3380.58,2023-01-01 01:09:28,1,Discover,City-44,Gas Station,60,Purchase at Merchant-2005
4170,1099,2038,9184.78,2023-01-01 01:09:29,1,Discover,City-36,Groceries,51,Purchase at Merchant-2038
4171,1054,2021,4212.56,2023-01-01 01:09:30,0,MasterCard,City-27,Online Shopping,34,Purchase at Merchant-2021
4172,1055,2020,614.15,2023-01-01 01:09:31,0,MasterCard,City-37,Retail,62,Purchase at Merchant-2020
4173,1090,2088,8621.82,2023-01-01 01:09:32,1,Discover,City-44,Gas Station,34,Purchase at Merchant-2088
4174,1052,2060,9790.35,2023-01-01 01:09:33,1,Discover,City-7,Travel,64,Purchase at Merchant-2060
4175,1011,2011,4359.86,2023-01-01 01:09:34,1,Discover,City-49,Gas Station,28,Purchase at Merchant-2011
4176,1082,2081,7455.87,2023-01-01 01:09:35,0,Visa,City-37,Groceries,46,Purchase at Merchant-2081
4177,1069,2012,4483.57,2023-01-01 01:09:36,0,Discover,City-43,Travel,25,Purchase at Merchant-2012
4178,1069,2092,5886.98,2023-01-01 01:09:37,0,Discover,City-42,Retail,58,Purchase at Merchant-2092
4179,1079,2030,2198.1,2023-01-01 01:09:38,0,American Express,City-33,Online Shopping,69,Purchase at Merchant-2030
4180,1020,2028,7180.3,2023-01-01 01:09:39,1,American Express,City-6,Online Shopping,50,Purchase at Merchant-2028
4181,1036,2088,2521.2,2023-01-01 01:09:40,1,Visa,City-28,Online Shopping,19,Purchase at Merchant-2088
4182,1011,2084,3002.76,2023-01-01 01:09:41,1,Visa,City-48,Travel,34,Purchase at Merchant-2084
4183,1040,2019,5424.0,2023-01-01 01:09:42,0,American Express,City-12,Restaurant,41,Purchase at Merchant-2019
4184,1011,2099,1960.37,2023-01-01 01:09:43,0,American Express,City-24,Groceries,38,Purchase at Merchant-2099
4185,1066,2092,3043.36,2023-01-01 01:09:44,1,American Express,City-19,Retail,57,Purchase at Merchant-2092
4186,1027,2021,1777.0,2023-01-01 01:09:45,0,Visa,City-39,Travel,23,Purchase at Merchant-2021
4187,1020,2065,8004.02,2023-01-01 01:09:46,1,Discover,City-39,Travel,29,Purchase at Merchant-2065
4188,1069,2067,3832.42,2023-01-01 01:09:47,1,MasterCard,City-13,Travel,52,Purchase at Merchant-2067
4189,1042,2094,9814.16,2023-01-01 01:09:48,1,Discover,City-7,Retail,56,Purchase at Merchant-2094
4190,1051,2078,9078.46,2023-01-01 01:09:49,0,MasterCard,City-20,Travel,54,Purchase at Merchant-2078
4191,1076,2084,9690.78,2023-01-01 01:09:50,0,Visa,City-21,Retail,41,Purchase at Merchant-2084
4192,1082,2067,2986.17,2023-01-01 01:09:51,0,Visa,City-16,Online Shopping,25,Purchase at Merchant-2067
4193,1098,2099,9150.89,2023-01-01 01:09:52,0,Visa,City-47,Travel,28,Purchase at Merchant-2099
4194,1084,2044,5406.52,2023-01-01 01:09:53,1,Discover,City-27,Groceries,24,Purchase at Merchant-2044
4195,1088,2058,3315.17,2023-01-01 01:09:54,0,MasterCard,City-22,Retail,58,Purchase at Merchant-2058
4196,1083,2017,540.2,2023-01-01 01:09:55,0,MasterCard,City-7,Retail,70,Purchase at Merchant-2017
4197,1009,2044,8164.88,2023-01-01 01:09:56,1,MasterCard,City-13,Retail,61,Purchase at Merchant-2044
4198,1040,2038,9270.85,2023-01-01 01:09:57,1,Discover,City-14,Retail,48,Purchase at Merchant-2038
4199,1090,2047,7049.83,2023-01-01 01:09:58,1,American Express,City-34,Gas Station,37,Purchase at Merchant-2047
4200,1056,2080,3940.8,2023-01-01 01:09:59,1,MasterCard,City-28,Retail,66,Purchase at Merchant-2080
4201,1094,2056,4495.37,2023-01-01 01:10:00,0,Discover,City-8,Retail,58,Purchase at Merchant-2056
4202,1031,2006,3362.28,2023-01-01 01:10:01,0,MasterCard,City-15,Travel,37,Purchase at Merchant-2006
4203,1008,2092,809.82,2023-01-01 01:10:02,1,American Express,City-27,Restaurant,69,Purchase at Merchant-2092
4204,1032,2100,9609.6,2023-01-01 01:10:03,1,American Express,City-30,Online Shopping,46,Purchase at Merchant-2100
4205,1012,2088,1602.96,2023-01-01 01:10:04,0,Discover,City-45,Retail,41,Purchase at Merchant-2088
4206,1056,2050,5650.06,2023-01-01 01:10:05,0,MasterCard,City-19,Retail,45,Purchase at Merchant-2050
4207,1015,2031,7294.57,2023-01-01 01:10:06,0,Visa,City-25,Restaurant,66,Purchase at Merchant-2031
4208,1059,2027,107.23,2023-01-01 01:10:07,1,American Express,City-6,Groceries,64,Purchase at Merchant-2027
4209,1079,2079,349.8,2023-01-01 01:10:08,1,American Express,City-28,Travel,65,Purchase at Merchant-2079
4210,1078,2078,9369.8,2023-01-01 01:10:09,1,Visa,City-7,Retail,32,Purchase at Merchant-2078
4211,1008,2010,9024.11,2023-01-01 01:10:10,0,American Express,City-28,Restaurant,43,Purchase at Merchant-2010
4212,1040,2020,3252.28,2023-01-01 01:10:11,1,Discover,City-1,Gas Station,39,Purchase at Merchant-2020
4213,1086,2073,434.63,2023-01-01 01:10:12,0,Discover,City-21,Restaurant,25,Purchase at Merchant-2073
4214,1095,2081,6293.15,2023-01-01 01:10:13,1,Visa,City-18,Online Shopping,50,Purchase at Merchant-2081
4215,1085,2064,3101.64,2023-01-01 01:10:14,1,Visa,City-16,Online Shopping,31,Purchase at Merchant-2064
4216,1095,2013,285.29,2023-01-01 01:10:15,0,Discover,City-15,Gas Station,68,Purchase at Merchant-2013
4217,1023,2002,9901.23,2023-01-01 01:10:16,1,Discover,City-29,Online Shopping,67,Purchase at Merchant-2002
4218,1016,2019,1026.15,2023-01-01 01:10:17,0,American Express,City-44,Travel,48,Purchase at Merchant-2019
4219,1002,2099,2343.37,2023-01-01 01:10:18,0,MasterCard,City-2,Restaurant,19,Purchase at Merchant-2099
4220,1091,2040,9510.91,2023-01-01 01:10:19,0,Discover,City-31,Retail,37,Purchase at Merchant-2040
4221,1018,2071,9967.85,2023-01-01 01:10:20,1,MasterCard,City-49,Retail,47,Purchase at Merchant-2071
4222,1090,2012,4632.37,2023-01-01 01:10:21,0,American Express,City-43,Groceries,20,Purchase at Merchant-2012
4223,1002,2064,5080.03,2023-01-01 01:10:22,0,American Express,City-45,Gas Station,63,Purchase at Merchant-2064
4224,1021,2013,3885.12,2023-01-01 01:10:23,0,Visa,City-16,Gas Station,28,Purchase at Merchant-2013
4225,1064,2059,6014.26,2023-01-01 01:10:24,0,Discover,City-25,Restaurant,30,Purchase at Merchant-2059
4226,1045,2041,6869.91,2023-01-01 01:10:25,0,Visa,City-31,Groceries,47,Purchase at Merchant-2041
4227,1067,2022,1431.82,2023-01-01 01:10:26,0,American Express,City-6,Online Shopping,66,Purchase at Merchant-2022
4228,1067,2038,8056.36,2023-01-01 01:10:27,1,Visa,City-9,Travel,25,Purchase at Merchant-2038
4229,1093,2021,7044.55,2023-01-01 01:10:28,0,Discover,City-32,Travel,59,Purchase at Merchant-2021
4230,1034,2009,4457.4,2023-01-01 01:10:29,1,American Express,City-45,Groceries,62,Purchase at Merchant-2009
4231,1022,2036,3896.76,2023-01-01 01:10:30,0,American Express,City-17,Groceries,28,Purchase at Merchant-2036
4232,1048,2074,6870.51,2023-01-01 01:10:31,1,MasterCard,City-31,Online Shopping,41,Purchase at Merchant-2074
4233,1017,2047,1779.7,2023-01-01 01:10:32,0,Visa,City-1,Travel,19,Purchase at Merchant-2047
4234,1096,2046,6342.12,2023-01-01 01:10:33,0,American Express,City-27,Gas Station,42,Purchase at Merchant-2046
4235,1100,2012,4067.17,2023-01-01 01:10:34,1,MasterCard,City-39,Groceries,68,Purchase at Merchant-2012
4236,1035,2010,6213.62,2023-01-01 01:10:35,1,Discover,City-49,Gas Station,50,Purchase at Merchant-2010
4237,1094,2023,9194.58,2023-01-01 01:10:36,0,American Express,City-24,Groceries,29,Purchase at Merchant-2023
4238,1016,2091,3158.12,2023-01-01 01:10:37,1,Discover,City-16,Travel,25,Purchase at Merchant-2091
4239,1099,2099,9199.97,2023-01-01 01:10:38,1,MasterCard,City-5,Gas Station,64,Purchase at Merchant-2099
4240,1004,2059,2687.81,2023-01-01 01:10:39,1,Discover,City-12,Retail,26,Purchase at Merchant-2059
4241,1043,2034,9405.56,2023-01-01 01:10:40,1,MasterCard,City-7,Groceries,18,Purchase at Merchant-2034
4242,1055,2061,6829.05,2023-01-01 01:10:41,1,American Express,City-30,Restaurant,32,Purchase at Merchant-2061
4243,1035,2033,9982.13,2023-01-01 01:10:42,1,Visa,City-34,Groceries,41,Purchase at Merchant-2033
4244,1068,2098,8930.76,2023-01-01 01:10:43,0,Discover,City-50,Groceries,50,Purchase at Merchant-2098
4245,1009,2057,6671.95,2023-01-01 01:10:44,1,Visa,City-39,Restaurant,25,Purchase at Merchant-2057
4246,1034,2084,1830.59,2023-01-01 01:10:45,0,American Express,City-20,Restaurant,67,Purchase at Merchant-2084
4247,1092,2018,9012.16,2023-01-01 01:10:46,1,Visa,City-1,Gas Station,33,Purchase at Merchant-2018
4248,1074,2016,7851.49,2023-01-01 01:10:47,0,MasterCard,City-43,Gas Station,67,Purchase at Merchant-2016
4249,1081,2073,9001.98,2023-01-01 01:10:48,1,Visa,City-44,Gas Station,57,Purchase at Merchant-2073
4250,1010,2063,3579.87,2023-01-01 01:10:49,0,Discover,City-25,Retail,58,Purchase at Merchant-2063
4251,1064,2006,9620.17,2023-01-01 01:10:50,0,Discover,City-40,Online Shopping,60,Purchase at Merchant-2006
4252,1059,2047,115.65,2023-01-01 01:10:51,1,Discover,City-50,Online Shopping,46,Purchase at Merchant-2047
4253,1066,2037,8600.72,2023-01-01 01:10:52,0,MasterCard,City-29,Gas Station,57,Purchase at Merchant-2037
4254,1047,2052,7597.87,2023-01-01 01:10:53,1,Visa,City-9,Travel,60,Purchase at Merchant-2052
4255,1008,2053,6999.36,2023-01-01 01:10:54,1,MasterCard,City-39,Travel,39,Purchase at Merchant-2053
4256,1064,2080,517.23,2023-01-01 01:10:55,1,Visa,City-28,Online Shopping,23,Purchase at Merchant-2080
4257,1073,2088,3201.88,2023-01-01 01:10:56,0,American Express,City-29,Restaurant,57,Purchase at Merchant-2088
4258,1022,2017,3379.23,2023-01-01 01:10:57,0,Discover,City-10,Online Shopping,68,Purchase at Merchant-2017
4259,1048,2057,8629.61,2023-01-01 01:10:58,0,MasterCard,City-4,Online Shopping,61,Purchase at Merchant-2057
4260,1021,2047,9305.71,2023-01-01 01:10:59,0,Discover,City-18,Online Shopping,45,Purchase at Merchant-2047
4261,1033,2066,9065.99,2023-01-01 01:11:00,0,Visa,City-6,Restaurant,58,Purchase at Merchant-2066
4262,1099,2080,3476.77,2023-01-01 01:11:01,0,MasterCard,City-36,Restaurant,29,Purchase at Merchant-2080
4263,1014,2041,7981.5,2023-01-01 01:11:02,0,Discover,City-28,Groceries,62,Purchase at Merchant-2041
4264,1074,2048,6866.99,2023-01-01 01:11:03,0,American Express,City-11,Gas Station,34,Purchase at Merchant-2048
4265,1087,2011,5886.12,2023-01-01 01:11:04,1,MasterCard,City-40,Restaurant,41,Purchase at Merchant-2011
4266,1093,2088,4407.14,2023-01-01 01:11:05,0,Discover,City-13,Gas Station,27,Purchase at Merchant-2088
4267,1015,2053,8907.06,2023-01-01 01:11:06,1,MasterCard,City-5,Groceries,34,Purchase at Merchant-2053
4268,1030,2065,3404.45,2023-01-01 01:11:07,1,Visa,City-40,Gas Station,20,Purchase at Merchant-2065
4269,1095,2058,4386.24,2023-01-01 01:11:08,1,American Express,City-49,Gas Station,41,Purchase at Merchant-2058
4270,1066,2034,447.82,2023-01-01 01:11:09,1,MasterCard,City-7,Retail,41,Purchase at Merchant-2034
4271,1001,2088,8349.19,2023-01-01 01:11:10,0,American Express,City-42,Restaurant,50,Purchase at Merchant-2088
4272,1006,2006,1007.93,2023-01-01 01:11:11,0,Visa,City-25,Online Shopping,54,Purchase at Merchant-2006
4273,1002,2080,4434.99,2023-01-01 01:11:12,1,MasterCard,City-29,Groceries,47,Purchase at Merchant-2080
4274,1032,2083,1920.72,2023-01-01 01:11:13,0,Discover,City-36,Retail,29,Purchase at Merchant-2083
4275,1006,2008,1300.06,2023-01-01 01:11:14,1,Visa,City-41,Groceries,32,Purchase at Merchant-2008
4276,1061,2095,5953.65,2023-01-01 01:11:15,0,Discover,City-29,Travel,70,Purchase at Merchant-2095
4277,1047,2032,504.68,2023-01-01 01:11:16,1,MasterCard,City-21,Restaurant,66,Purchase at Merchant-2032
4278,1050,2090,3545.12,2023-01-01 01:11:17,0,Visa,City-48,Restaurant,41,Purchase at Merchant-2090
4279,1020,2072,7434.2,2023-01-01 01:11:18,0,Discover,City-45,Travel,56,Purchase at Merchant-2072
4280,1023,2002,6743.97,2023-01-01 01:11:19,0,MasterCard,City-36,Groceries,22,Purchase at Merchant-2002
4281,1005,2020,6442.69,2023-01-01 01:11:20,1,Visa,City-25,Restaurant,68,Purchase at Merchant-2020
4282,1071,2014,9135.42,2023-01-01 01:11:21,0,American Express,City-45,Online Shopping,54,Purchase at Merchant-2014
4283,1092,2038,6667.61,2023-01-01 01:11:22,1,MasterCard,City-17,Restaurant,60,Purchase at Merchant-2038
4284,1095,2049,8294.04,2023-01-01 01:11:23,1,Visa,City-32,Gas Station,57,Purchase at Merchant-2049
4285,1084,2021,490.96,2023-01-01 01:11:24,1,Discover,City-17,Travel,50,Purchase at Merchant-2021
4286,1054,2073,9825.85,2023-01-01 01:11:25,0,American Express,City-1,Travel,69,Purchase at Merchant-2073
4287,1029,2052,2885.58,2023-01-01 01:11:26,0,MasterCard,City-50,Retail,51,Purchase at Merchant-2052
4288,1042,2010,6778.61,2023-01-01 01:11:27,0,Discover,City-8,Retail,38,Purchase at Merchant-2010
4289,1032,2029,2170.16,2023-01-01 01:11:28,0,Visa,City-39,Online Shopping,67,Purchase at Merchant-2029
4290,1054,2050,3047.58,2023-01-01 01:11:29,0,Discover,City-10,Retail,40,Purchase at Merchant-2050
4291,1093,2060,7216.46,2023-01-01 01:11:30,1,Discover,City-41,Travel,28,Purchase at Merchant-2060
4292,1041,2086,2040.6,2023-01-01 01:11:31,1,MasterCard,City-24,Gas Station,28,Purchase at Merchant-2086
4293,1035,2012,8973.65,2023-01-01 01:11:32,1,MasterCard,City-23,Restaurant,56,Purchase at Merchant-2012
4294,1010,2045,1193.99,2023-01-01 01:11:33,1,Discover,City-16,Travel,27,Purchase at Merchant-2045
4295,1074,2060,2781.57,2023-01-01 01:11:34,0,Discover,City-8,Online Shopping,57,Purchase at Merchant-2060
4296,1048,2060,1269.3,2023-01-01 01:11:35,1,American Express,City-29,Gas Station,46,Purchase at Merchant-2060
4297,1016,2083,324.01,2023-01-01 01:11:36,0,Discover,City-22,Travel,48,Purchase at Merchant-2083
4298,1065,2069,2152.98,2023-01-01 01:11:37,1,Visa,City-21,Retail,68,Purchase at Merchant-2069
4299,1087,2060,465.62,2023-01-01 01:11:38,0,Discover,City-1,Gas Station,20,Purchase at Merchant-2060
4300,1007,2014,6119.63,2023-01-01 01:11:39,1,Discover,City-17,Groceries,29,Purchase at Merchant-2014
4301,1023,2011,9723.32,2023-01-01 01:11:40,0,Discover,City-26,Groceries,41,Purchase at Merchant-2011
4302,1029,2024,2849.27,2023-01-01 01:11:41,1,American Express,City-7,Groceries,58,Purchase at Merchant-2024
4303,1067,2094,729.37,2023-01-01 01:11:42,1,American Express,City-28,Groceries,55,Purchase at Merchant-2094
4304,1006,2014,3005.92,2023-01-01 01:11:43,1,American Express,City-8,Travel,68,Purchase at Merchant-2014
4305,1052,2051,6138.17,2023-01-01 01:11:44,1,Discover,City-19,Travel,53,Purchase at Merchant-2051
4306,1009,2099,947.01,2023-01-01 01:11:45,1,MasterCard,City-46,Restaurant,36,Purchase at Merchant-2099
4307,1060,2056,2221.6,2023-01-01 01:11:46,1,American Express,City-15,Travel,40,Purchase at Merchant-2056
4308,1037,2026,6542.87,2023-01-01 01:11:47,0,American Express,City-35,Restaurant,53,Purchase at Merchant-2026
4309,1100,2052,8806.2,2023-01-01 01:11:48,0,Visa,City-47,Travel,69,Purchase at Merchant-2052
4310,1040,2043,6169.83,2023-01-01 01:11:49,0,Visa,City-18,Gas Station,38,Purchase at Merchant-2043
4311,1042,2009,1750.88,2023-01-01 01:11:50,0,American Express,City-4,Restaurant,38,Purchase at Merchant-2009
4312,1012,2041,5458.98,2023-01-01 01:11:51,1,Discover,City-15,Restaurant,36,Purchase at Merchant-2041
4313,1071,2044,3467.62,2023-01-01 01:11:52,0,Discover,City-39,Online Shopping,26,Purchase at Merchant-2044
4314,1059,2078,7502.93,2023-01-01 01:11:53,1,MasterCard,City-30,Travel,28,Purchase at Merchant-2078
4315,1002,2063,9093.93,2023-01-01 01:11:54,1,American Express,City-9,Restaurant,20,Purchase at Merchant-2063
4316,1048,2028,6863.39,2023-01-01 01:11:55,0,Visa,City-25,Gas Station,38,Purchase at Merchant-2028
4317,1026,2090,3411.27,2023-01-01 01:11:56,0,American Express,City-31,Restaurant,36,Purchase at Merchant-2090
4318,1038,2095,466.59,2023-01-01 01:11:57,0,Visa,City-22,Gas Station,64,Purchase at Merchant-2095
4319,1073,2061,3885.34,2023-01-01 01:11:58,1,MasterCard,City-19,Restaurant,50,Purchase at Merchant-2061
4320,1039,2015,342.24,2023-01-01 01:11:59,0,American Express,City-23,Travel,64,Purchase at Merchant-2015
4321,1095,2036,4081.5,2023-01-01 01:12:00,1,Visa,City-29,Online Shopping,46,Purchase at Merchant-2036
4322,1080,2059,4874.06,2023-01-01 01:12:01,0,Visa,City-27,Gas Station,29,Purchase at Merchant-2059
4323,1032,2005,9406.3,2023-01-01 01:12:02,1,American Express,City-38,Travel,68,Purchase at Merchant-2005
4324,1060,2070,140.35,2023-01-01 01:12:03,1,American Express,City-41,Restaurant,68,Purchase at Merchant-2070
4325,1048,2020,202.02,2023-01-01 01:12:04,0,Discover,City-4,Restaurant,54,Purchase at Merchant-2020
4326,1076,2061,5716.22,2023-01-01 01:12:05,0,MasterCard,City-38,Restaurant,25,Purchase at Merchant-2061
4327,1064,2019,9429.62,2023-01-01 01:12:06,0,MasterCard,City-19,Retail,29,Purchase at Merchant-2019
4328,1099,2082,9089.24,2023-01-01 01:12:07,0,American Express,City-6,Travel,56,Purchase at Merchant-2082
4329,1100,2028,5479.51,2023-01-01 01:12:08,0,Discover,City-17,Restaurant,50,Purchase at Merchant-2028
4330,1026,2041,746.14,2023-01-01 01:12:09,0,American Express,City-9,Groceries,60,Purchase at Merchant-2041
4331,1094,2073,3874.71,2023-01-01 01:12:10,1,American Express,City-23,Retail,62,Purchase at Merchant-2073
4332,1070,2005,4397.93,2023-01-01 01:12:11,1,Discover,City-43,Travel,61,Purchase at Merchant-2005
4333,1098,2077,2635.05,2023-01-01 01:12:12,0,MasterCard,City-49,Restaurant,54,Purchase at Merchant-2077
4334,1032,2100,7785.16,2023-01-01 01:12:13,1,Visa,City-4,Online Shopping,43,Purchase at Merchant-2100
4335,1020,2049,8955.43,2023-01-01 01:12:14,0,Visa,City-40,Groceries,46,Purchase at Merchant-2049
4336,1001,2008,9961.2,2023-01-01 01:12:15,0,MasterCard,City-23,Gas Station,33,Purchase at Merchant-2008
4337,1053,2047,5014.53,2023-01-01 01:12:16,1,American Express,City-26,Travel,33,Purchase at Merchant-2047
4338,1004,2056,6946.94,2023-01-01 01:12:17,0,Visa,City-13,Gas Station,59,Purchase at Merchant-2056
4339,1030,2061,1261.81,2023-01-01 01:12:18,1,Visa,City-27,Retail,41,Purchase at Merchant-2061
4340,1070,2028,8898.74,2023-01-01 01:12:19,0,American Express,City-44,Restaurant,61,Purchase at Merchant-2028
4341,1045,2007,2185.86,2023-01-01 01:12:20,0,Visa,City-47,Groceries,61,Purchase at Merchant-2007
4342,1082,2028,1946.52,2023-01-01 01:12:21,1,American Express,City-4,Online Shopping,33,Purchase at Merchant-2028
4343,1089,2003,8484.3,2023-01-01 01:12:22,1,Visa,City-14,Travel,47,Purchase at Merchant-2003
4344,1002,2098,3074.5,2023-01-01 01:12:23,0,Discover,City-33,Retail,19,Purchase at Merchant-2098
4345,1043,2088,6991.9,2023-01-01 01:12:24,0,American Express,City-22,Online Shopping,58,Purchase at Merchant-2088
4346,1001,2055,9865.64,2023-01-01 01:12:25,0,MasterCard,City-42,Retail,45,Purchase at Merchant-2055
4347,1098,2035,8620.26,2023-01-01 01:12:26,0,Visa,City-21,Groceries,65,Purchase at Merchant-2035
4348,1085,2033,214.91,2023-01-01 01:12:27,1,Discover,City-11,Groceries,31,Purchase at Merchant-2033
